CARGO AIRLINE ASSOCIATION	937	3
AMERICAN WAY	10305	3
GREENLINING INSTITUTE	2012	3
ORTHODOX UNION	9066	3
NATIONAL MEDICAL ASSOCIATION	3452	3
AIR FORCE SERGEANTS ASSOCIATION	8330	3
FREE CONGRESS FOUNDATION	10449	3
GEORGIA CATTLEMENS ASSOCIATION	1952	3
AMERICAN OPTOMETRIC ASSOCIATION	7445	3
AIR FORCE ASSOCIATION	10114	3
UNITED AUTOMOBILE WORKERS	6711	3
NATIONAL AUTOMOBILE DEALERS ASSOCIATION	3249	3
NATIONAL AUDUBON SOCIETY	3248	3
ENVIRONMENTAL ACTION	7318	3
NATURAL GAS SUPPLY ASSOCIATION	3568	3
SEMICONDUCTOR INDUSTRY ASSOCIATION	4437	3
PRIVACY RIGHTS CLEARINGHOUSE	4137	3
GENERAL MOTORS	1936	3
NATURE CONSERVANCY	11901	3
BURLINGTON COAT FACTORY	829	3
SIMON WIESENTHAL CENTER	4481	3
AMERICAN PUBLIC POWER ASSOCIATION	370	3
AMERICAN RIVERS	372	3
AMERICAN SHEEP INDUSTRY ASSOCIATION	375	3
AMERICAN SEED TRADE ASSOCIATION	374	3
BUDDHIST PEACE FELLOWSHIP	822	3
NATIVE AMERICAN RIGHTS FUND	6856	3
JUDSON MEMORIAL CHURCH	10550	3
FAMILY RESEARCH COUNCIL	1770	3
BAXTER INTERNATIONAL	702	3
DAY	1483	3
DARTMOUTH COLLEGE	1482	3
AMERICAN SOCIOLOGICAL ASSOCIATION	391	3
AMERICAN STAFFING ASSOCIATION	394	3
EDUCATION LAW CENTER	7130	3
DADE COUNTY BAR ASSOCIATION	7135	3
PEOPLE FOR THE AMERICAN WAY	4044	3
INTERFAITH WORKER JUSTICE	2308	3
PENSION RIGHTS CENTER	4042	3
WYETH	5255	3
UNITED AIRLINES	4847	3
ERISA INDUSTRY COMMITTEE	1719	3
TEVA PHARMACEUTICALS	4721	3
INTERFAITH ALLIANCE	2306	3
ELI LILLY	1659	3
DEMOS	1513	3
ELECTRIC POWER SUPPLY ASSOCIATION	1650	3
ELECTRONIC INDUSTRIES ALLIANCE	1656	3
ELECTRONIC PRIVACY INFORMATION CENTER	1657	3
ELECTRONIC ARTS	1654	3
ELECTRONIC FRONTIER FOUNDATION	1655	3
NEW MEXICO FEDERAL LANDS COUNCIL	3664	3
REAL ESTATE ROUNDTABLE	4252	3
HUMAN RIGHTS CAMPAIGN	2141	3
AMERICAN METEOROLOGICAL SOCIETY	8208	3
NOKIA	3745	3
NATIONAL FIRE PROTECTION ASSOCIATION	8203	3
CHIRON	1134	3
AMERICAN CLINICAL LABORATORY ASSOCIATION	244	3
AMERICAN CIVIL LIBERTIES UNION	241	3
LEGAL SERVICES CORPORATION	7623	3
CONSUMER SPECIALTY PRODUCTS ASSOCIATION	1385	3
NATIONAL RETAIL FEDERATION	11129	3
AMERICAN AIRLINES	149	3
FEDERAL NATIONAL MORTGAGE ASSOCIATION	10806	3
MAJOR COUNTY SHERIFFS ASSOCIATION	1439	3
NATIONAL GOVERNORS ASSOCIATION	3391	3
NATIONAL GEOGRAPHIC SOCIETY	3390	3
NATIONAL HEALTH COUNCIL	3392	3
NATIONAL HISPANIC MEDIA COALITION	3396	3
NATIONAL HISPANIC MEDICAL ASSOCIATION	3398	3
STEEL MANUFACTURERS ASSOCIATION	12004	3
BAYER CORPORATION	11509	3
ALUMINUM ASSOCIATION	12003	3
AMERICAN PSYCHIATRIC NURSES ASSOCIATION	12000	3
MONTANA WILDLIFE FEDERATION	3015	3
LATINO POLICE OFFICERS ASSOCIATION	8729	3
ELECTRICITY CONSUMERS RESOURCE COUNCIL	9867	3
CONGRESSIONAL ASIAN PACIFIC AMERICAN CAUCUS	10900	3
FEDERALIST SOCIETY	10902	3
NETWORK	11555	3
NATIONAL LABOR RELATIONS BOARD	6238	3
INTERNATIONAL MASS RETAIL ASSOCIATION	2370	3
ASIAN PACIFIC AMERICAN LABOR ALLIANCE	517	3
ASIAN LAW CAUCUS	516	3
CHICAGO POLICE DEPARTMENT	8500	3
REDRESS	4262	3
NATIONAL VICTIM CENTER	10308	3
CONGRESSIONAL SPORTSMENS FOUNDATION	1340	3
EMPLOYMENT LAWYERS ASSOCIATION	10306	3
APPLESEED	452	3
APPLIED MATERIALS	453	3
JAPANESE AMERICAN CITIZENS LEAGUE	2450	3
WORKING WOMEN	8291	3
AIRLINE PASSENGERS ASSOCIATION	6534	3
FRANKLIN PIERCE LAW CENTER	1872	3
EMPIRE JUSTICE CENTER	1665	3
CANADA	6530	3
SECURITIES INDUSTRIES ASSOCIATION	4432	3
AMERICAN WATERWAYS OPERATORS	413	3
SENIOR CITIZENS LEAGUE	4438	3
BLUE SHIELD ASSOCIATION	766	3
HUMAN RESOURCE MANAGEMENT	11623	3
FEDERAL ELECTION COMMISSION	7498	3
MICHELIN	2881	3
HASBRO	2055	3
HARVARD UNIVERSITY	2054	3
HAWAII CONGRESSIONAL DELEGATION	2057	3
SOUTH ASIAN AMERICANS LEADING TOGETHER	4537	3
TROUT UNLIMITED	4821	3
SAN JOSE MERCURY NEWS	8615	3
DETROIT FREE PRESS	8614	3
ROCKEFELLER FOUNDATION	11627	3
SHEET METAL WORKERS INTERNATIONAL ASSOCIATION	4460	3
MATTHEW SHEPARD FOUNDATION	12132	3
COLGATE-PALMOLIVE	8597	3
DELTA AIR LINES	1508	3
FREE PRESS	1880	3
AMERICAN HOSPITAL ASSOCIATION	311	3
COMMON GOOD	1297	3
RIVERKEEPER	4322	3
SALVATION ARMY	9332	3
AMERICAN ATHEISTS	191	3
OHIO SCHOOL BOARDS ASSOCIATION	3874	3
NATIONAL SCHOOL BOARDS ASSOCIATION	3526	3
NATIONAL SECURITY ARCHIVE	3527	3
AMERICAN AUTOMOBILE ASSOCIATION	193	3
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION	3520	3
GANNETT	1911	3
CALIFORNIA BUILDING INDUSTRY ASSOCIATION	9235	3
GATEWAY	1913	3
NATIONAL COALITION AGAINST DOMESTIC VIOLENCE	3284	3
NATIONAL 4-H COUNCIL	12130	3
NATIONAL SENIOR CITIZENS LAW CENTER	3528	3
NATIONAL SHERIFFS ASSOCIATION	3529	3
ABBOTT LABORATORIES	11	3
OKLAHOMA EDUCATION ASSOCIATION	3884	3
INTERSTATE COMMERCE COMMISSION	6400	3
HOME	2113	3
HOUGHTON MIFFLIN	2127	3
DRUG POLICY ALLIANCE	1598	3
HOFFMANN-LA ROCHE INC	8187	3
NATIONAL SPINAL CORD INJURY ASSOCIATION	3532	3
NATIONAL LEASED HOUSING ASSOCIATION	3442	3
AIR FRANCE	7765	3
NATIONAL BAPTIST CONVENTION	6215	3
THE WILDLIFE SOCIETY	12222	3
JEWISH LABOR COMMITTEE	6211	3
LOMA LINDA UNIVERSITY	2698	3
LOG CABIN REPUBLICANS	2697	3
LOCKHEED MARTIN	2696	3
BRITISH AIRWAYS	7769	3
EDUCATION ASSISTANCE	1632	3
CALIFORNIA NURSES ASSOCIATION	883	3
LORILLARD TOBACCO	2704	3
GLOBAL EXCHANGE	1971	3
PATHFINDER INTERNATIONAL	10570	3
CHARLESTON GAZETTE	6623	3
ALBUQUERQUE JOURNAL	6620	3
BIRMINGHAM NEWS	6621	3
GIRLS	1968	3
EASTER SEALS	1618	3
EASTMAN KODAK	1619	3
EAGLE FORUM	1615	3
TOURETTE SYNDROME ASSOCIATION	10081	3
PROPERTY CASUALTY INSURERS ASSOCIATION	4169	3
PEABODY ENERGY	4007	3
AMERICAN INSURANCE ASSOCIATION	323	3
PAIN RELIEF NETWORK	3973	3
JEWISH PEACE FELLOWSHIP	8922	3
AMERICAN INTELLECTUAL PROPERTY LAW ASSOCIATION	324	3
WARRANT OFFICERS ASSOCIATION	9955	3
AMERICAN ISLAMIC CONGRESS	328	3
NAVAL ENLISTED RESERVE ASSOCIATION	9950	3
RETIRED ENLISTED ASSOCIATION	9952	3
BOND MARKET ASSOCIATION	775	3
BOEING	774	3
AMERICAN FOREST RESOURCE COUNCIL	290	3
AMERICAN CANCER SOCIETY	205	3
AMERICAN MEDICAL STUDENT ASSOCIATION	351	3
AMERICAN CHEMISTRY COUNCIL	209	3
NEW AMERICA FOUNDATION	3625	3
BOSE	778	3
NATIONAL EMPLOYMENT LAW PROJECT	3355	3
NATIONAL ELECTRICAL MANUFACTURERS ASSOCIATION	3354	3
NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION	3353	3
NATIONAL EDUCATION ASSOCIATION	3352	3
TEXACO	6864	3
FERTILIZER INSTITUTE	12019	3
STANFORD UNIVERSITY	7663	3
NATIONAL EMPLOYMENT LAWYERS ASSOCIATION	3358	3
REPORTERS WITHOUT BORDERS	4287	3
INDIANA COAL COUNCIL	2239	3
TOYOTA	11798	3
TENNESSEE CLEAN WATER NETWORK	4710	3
AMERICAN MUSLIM COUNCIL	11239	3
AMALGAMATED TRANSIT UNION	6131	3
INDEPENDENT WOMENS FORUM	2235	3
WHITE MOUNTAIN APACHE TRIBE	8768	3
AMERICAN OCCUPATIONAL THERAPY ASSOCIATION	359	3
ENVIRONMENT AMERICA	1687	3
WORLD RELIEF	5246	3
KAPPA ALPHA PSI FRATERNITY	2535	3
PRINCETON UNIVERSITY	4121	3
FEDERAL TRADE COMMISSION	1788	3
FEDERALLY EMPLOYED WOMEN	7812	3
CHRISTIAN LEGAL SOCIETY	1144	3
NATIONAL PRESS CLUB	3499	3
AUTISM SPEAKS	666	3
NATIONAL LAWYERS GUILD	3495	3
NATIONAL PEST MANAGEMENT ASSOCIATION	3492	3
NEW YORK STATE HEALTH FACILITIES ASSOCIATION	3718	3
SOUTHERN CALIFORNIA EDISON	4573	3
NEW MEXICO CATTLE GROWERS ASSOCIATION	3658	3
HEWLETT PACKARD	2093	3
NATURAL RESOURCES DEFENSE COUNCIL	3572	3
SIKH COALITION	4474	3
KANSAS LIVESTOCK ASSOCIATION	2527	3
DISCIPLES JUSTICE ACTION NETWORK	1543	3
BARCLAYS	695	3
TAX EXECUTIVES INSTITUTE	4677	3
JUBILEE CAMPAIGN	2487	3
UNITED TECHNOLOGIES	4903	3
SYRACUSE UNIVERSITY	4670	3
PUBLIC CAMPAIGN	4192	3
CUBAN AMERICAN NATIONAL COUNCIL	1468	3
CRUTCHFIELD	1464	3
HEINZ	11701	3
CRUISE LINES INTERNATIONAL ASSOCIATION	1463	3
JEWISH RECONSTRUCTIONIST FEDERATION	2465	3
REUTERS GROUP	10356	3
COMMUNITY LEGAL SERVICES	1314	3
LOS ANGELES TIMES	2708	3
AEROSPACE INDUSTRIES ASSOCIATION	8437	3
COMMUNITY CATALYST	1310	3
CONSERVATION FOUNDATION	9278	3
CHESAPEAKE BAY FOUNDATION	9279	3
JEWISH WOMEN INTERNATIONAL	2468	3
NATIONAL REHABILITATION ASSOCIATION	9208	3
INDIANA MANUFACTURERS ASSOCIATION	6914	3
