key,congress,number,bill_type,is_alive,current_status,title_without_number
109#house_bill=2659,109,2659,house_bill,False,referred,Safe Children Safe Communities Act
111#house_bill=5277,111,5277,house_bill,False,referred,Small Business Lending Incentive Program Act of 2010
110#house_bill=3149,110,3149,house_bill,False,referred,Protecting America’s Children Act of 2007
109#house_bill=458,109,458,house_bill,False,pass_over_house,Military Personnel Financial Services Protection Act
110#house_bill=3499,110,3499,house_bill,False,referred,Children’s Products Safety Act of 2007
110#house_bill=3498,110,3498,house_bill,False,referred,Neighborhood Reclamation and Revitalization Program Act of 2007
110#house_bill=3145,110,3145,house_bill,False,referred,Prohibition Against Criminal Alien Reentry Act of 2007
109#house_bill=457,109,457,house_bill,False,referred,Men’s Health Act of 2005
110#house_bill=3494,110,3494,house_bill,False,referred,Charlie Norwood CLEAR Act of 2007
109#house_bill=450,109,450,house_bill,False,referred,National Science Education Incentive Act of 2005
110#house_bill=3143,110,3143,house_bill,False,referred,Methamphetamine Kingpin Elimination Act of 2007
111#house_bill=2279,111,2279,house_bill,False,referred,Eliminating Disparities in Breast Cancer Treatment Act of 2009
111#house_bill=2866,111,2866,house_bill,False,referred,Improving Access to Clinical Trials Act of 2009
111#house_bill=2861,111,2861,house_bill,False,referred,Shareholder Empowerment Act of 2009
110#house_bill=6630,110,6630,house_bill,False,pass_over_house,To prohibit the Secretary of Transportation from granting authority to a motor carrier domiciled in Mexico to operate beyond United States municipalities and commercial zones on the United States-Mexico border unless expressly authorized by Congress.
108#house_bill=4711,108,4711,house_bill,False,referred,Fairness in Veterans Education Act of 2004
111#house_resolution=1528,111,1528,house_resolution,False,referred,Honoring the life and accomplishments of Paul Leo Locatelli, S.J., and for other purposes.
110#house_bill=4247,110,4247,house_bill,False,referred,Strengthening the Transition and Reintegration Of the National Guard and Reserves Act
110#house_bill=4245,110,4245,house_bill,False,referred,Saving American Lives and Investing in Protecting Land And Nature Act
110#house_bill=4712,110,4712,house_bill,False,referred,To extend and modify the temporary suspension of duty on formulations of Clodinafop-propargyl.
111#house_resolution=378,111,378,house_resolution,False,passed_simpleres,Recognizing the 30th anniversary of the election of Margaret Thatcher as the first female Prime Minister of Great Britain.
110#house_bill=4241,110,4241,house_bill,False,referred,Notify Americans Before Outsourcing Personal Information Act
110#house_bill=4248,110,4248,house_bill,False,referred,Ensuring Medicare Access to Recreational Therapy Act of 2007
111#house_bill=814,111,814,house_bill,False,referred,TRACE Act of 2009
111#house_bill=815,111,815,house_bill,False,referred,Safe And Fair Enforcement and Recall for Meat, Poultry, and Food Act of 2009
111#house_bill=5488,111,5488,house_bill,False,referred,Charter School Transparency and Accountability Act
108#house_concurrent_resolution=148,108,148,house_concurrent_resolution,False,referred,Expressing the sense of the Congress that America’s public education system belongs to all Americans and should be celebrated for the role the system plays in strengthening American values and ensuring a brighter, stronger future for this Nation.
111#house_bill=5481,111,5481,house_bill,False,pass_over_house,To give subpoena power to the National Commission on the BP Deepwater Horizon Oil Spill and Offshore Drilling.
111#house_bill=5480,111,5480,house_bill,False,referred,Ending Childhood Hunger Challenge Act of 2010
111#house_bill=5486,111,5486,house_bill,False,pass_over_house,To amend the Internal Revenue Code of 1986 to provide tax incentives for small business job creation, and for other purposes.
112#house_bill=951,112,951,house_bill,False,referred,To prohibit the use of Federal funds for a project or program named for an individual then serving as a Member, Delegate, Resident Commissioner, or Senator of the United States Congress.
111#house_bill=479,111,479,house_bill,False,pass_over_house,Wakefield Act
111#house_bill=4989,111,4989,house_bill,False,referred,Federal Buildings Sustainable Design Standards Act of 2009
112#house_bill=1845,112,1845,house_bill,False,enacted_signed,Medicare IVIG Access and Strengthening Medicare and Repaying Taxpayers Act of 2012
112#house_bill=1846,112,1846,house_bill,False,referred,Highway Trust Fund Reform Act of 2011
109#house_bill=2389,109,2389,house_bill,False,pass_over_house,Pledge Protection Act of 2005
112#house_bill=1840,112,1840,house_bill,False,reported,To improve consideration by the Commodity Futures Trading Commission of the costs and benefits of its regulations and orders.
112#house_bill=1841,112,1841,house_bill,False,referred,Data Accountability and Trust Act (DATA) of 2011
111#house_bill=2900,111,2900,house_bill,False,referred,Davis-Bacon Repeal Act
112#house_bill=952,112,952,house_bill,False,referred,Energy Critical Elements Renewal Act of 2011
109#senate_bill=1709,109,1709,senate_bill,False,pass_over_senate,Gulf Coast Emergency Water Infrastructure Assistance Act
110#house_bill=4867,110,4867,house_bill,False,referred,To extend the temporary suspension of duty on 2,5-BisY(1,3-dioxobutyl)amino?benzenesulfonic acid.
112#house_bill=1925,112,1925,house_bill,False,referred,Prescription Drug Abuse Prevention and Treatment Act of 2011
111#senate_bill=780,111,780,senate_bill,False,referred,U.S.-Paraguay Partnership Act of 2009
110#house_bill=2857,110,2857,house_bill,False,reported,Generations Invigorating Volunteerism and Education Act
112#house_bill=1591,112,1591,house_bill,False,referred,Sanctity of Eternal Rest for Veterans Act of 2011
110#house_bill=3725,110,3725,house_bill,False,referred,Mortgage Disclosure Simplification Act of 2007
109#house_bill=202,109,202,house_bill,False,referred,Depleted Uranium Screening and Testing Act of 2005
106#senate_bill=976,106,976,senate_bill,False,pass_over_senate,Youth Drug and Mental Health Services Act
111#house_bill=2287,111,2287,house_bill,False,referred,No Social Security for Illegal Immigrants Act of 2009
112#house_bill=2644,112,2644,house_bill,False,referred,Aviation Jobs and Safety Act of 2011
112#house_bill=2643,112,2643,house_bill,False,referred,Medical Neutrality Protection Act of 2011
112#house_bill=2640,112,2640,house_bill,False,referred,To designate the facility of the United States Postal Service located at 462 Washington Street in Woburn, Massachusetts, as the “Officer John Maguire Post Office Building”.
110#house_bill=189,110,189,house_bill,False,pass_over_house,Paterson Great Falls National Historical Park Act of 2008
109#house_bill=4734,109,4734,house_bill,False,referred,21st Century National Defense Education Act
109#house_bill=4736,109,4736,house_bill,False,referred,Ensuring Access to Contraceptives Act of 2006
109#house_bill=4739,109,4739,house_bill,False,referred,Civilian Agent Orange Act of 2006
109#house_bill=4738,109,4738,house_bill,False,referred,Commission to Strengthen Confidence in Congress Act of 2006
110#house_bill=182,110,182,house_bill,False,referred,TEAM up for Energy Independence Act
110#house_bill=2452,110,2452,house_bill,False,pass_over_house,Sewage Overflow Community Right-to-Know Act
111#house_bill=1631,111,1631,house_bill,False,referred,To amend title 38, United States Code, to include participation in clean-up operations at Eniwetok Atoll as a radiation-risk activity for purposes of laws administered by the Secretary of Veterans Affairs.
110#house_bill=2459,110,2459,house_bill,False,referred,Reduce Individuals’ Dependence on Energy Act of 2007
110#house_bill=6710,110,6710,house_bill,False,referred,Oil for Iraq Liberation Act of 2008
111#house_bill=1145,111,1145,house_bill,False,pass_over_house,National Water Research and Development Initiative Act of 2009
112#house_bill=956,112,956,house_bill,False,referred,Education Improvement Tax Cut Act
111#house_resolution=1670,111,1670,house_resolution,False,referred,Expressing the sense of the House of Representatives with respect to legislation relating to raising the retirement age under title II of the Social Security Act.
107#house_bill=4156,107,4156,house_bill,False,enacted_signed,Clergy Housing Allowance Clarification Act of 2002
105#house_bill=4614,105,4614,house_bill,False,prov_kill_suspensionfailed,To provide for the conveyance of Federal land in New Castle, New Hampshire, to the town of New Castle, New Hampshire, and to require the release of certain restrictions with respect to land in such town.
111#house_bill=2139,111,2139,house_bill,False,referred,Initiating Foreign Assistance Reform Act of 2009
107#house_bill=4152,107,4152,house_bill,False,referred,Combat Pay for Combat Risk Act of 2002
109#house_bill=6380,109,6380,house_bill,False,referred,Medication Safety Act of 2006
111#house_bill=2136,111,2136,house_bill,False,pass_over_house,Honorable Stephanie Tubbs Jones College Fire Prevention Act
110#house_bill=1843,110,1843,house_bill,False,referred,Save Our Small and Seasonal Businesses Act of 2007
111#house_bill=2134,111,2134,house_bill,False,pass_over_house,Western Hemisphere Drug Policy Commission Act of 2009
110#house_bill=1841,110,1841,house_bill,False,referred,AmeriCare Health Care Act of 2007
109#house_concurrent_resolution=471,109,471,house_concurrent_resolution,False,pass_over_house,Congratulating The Professional Golfers’ Association of America on its 90th anniversary and commending the members of The Professional Golfers’ Association of America and The PGA Foundation for the charitable contributions they provide to the United States.
109#house_concurrent_resolution=473,109,473,house_concurrent_resolution,False,pass_over_house,Supporting the goals and ideals of Gynecologic Cancer Awareness Month.
111#house_bill=3427,111,3427,house_bill,False,pass_over_house,State Ethics Law Protection Act of 2010
108#house_resolution=516,108,516,house_resolution,False,reported,Supporting the goals of National Manufacturing Week, congratulating manufacturers and their employees for their contributions to growth and innovation, and recognizing the challenges facing the manufacturing sector.
111#house_bill=3420,111,3420,house_bill,False,referred,SUPPORT for Substance Use Disorders Act
108#house_bill=441,108,441,house_bill,False,pass_over_house,To amend Public Law 107-10 to authorize a United States plan to endorse and obtain observer status for Taiwan at the annual summit of the World Health Assembly in May 2003 in Geneva, Switzerland, and for other purposes.
107#house_bill=320,107,320,house_bill,False,referred,Montgomery GI Bill Improvements Act of 2001
108#house_bill=444,108,444,house_bill,False,pass_over_house,Back to Work Incentive Act of 2003
108#house_bill=447,108,447,house_bill,False,referred,To establish an Office of Health Care Competition within the Department of Health and Human Services to administer the National Practitioner Data Base and to collect and make available to the public more information on medical malpractice insurance under that Data Base.
108#house_bill=446,108,446,house_bill,False,referred,Emergency Malpractice Liability Insurance Commission (EMLIC) Act
108#house_bill=448,108,448,house_bill,False,referred,Insurance Competitive Pricing Act of 2003
110#house_resolution=542,110,542,house_resolution,False,passed_simpleres,Expressing the unconditional support of the House of Representatives for the members of the National Guard.
112#house_bill=6045,112,6045,house_bill,False,referred,Juvenile Accountability Block Grants Program Reauthorization Act of 2012
112#house_bill=5696,112,5696,house_bill,False,referred,To extend the suspension of duty on certain cathode-ray tubes.
107#house_joint_resolution=36,107,36,house_joint_resolution,False,pass_over_house,Flag Desecration resolution
108#house_bill=4694,108,4694,house_bill,False,referred,Positive Aging Act of 2004
107#house_bill=3099,107,3099,house_bill,False,referred,Biofuels Energy Independence Act of 2001
111#house_resolution=1449,111,1449,house_resolution,False,referred,Supporting the observance of Thyroid Cancer Awareness Month and recognizing and applauding the work of national and community thyroid cancer organizations.
111#house_bill=3007,111,3007,house_bill,False,referred,Local Fiscal Assistance Act of 2009
110#house_bill=82,110,82,house_bill,False,referred,Social Security Fairness Act of 2007
107#house_bill=2415,107,2415,house_bill,False,referred,To amend title 35, United States Code, to direct the Director of the Patent and Trademark Office to adjust fees charged by the Office so that the fees collected in any fiscal year will equal, to the greatest extent practicable, the amount appropriated to the Office for that fiscal year.
107#house_bill=2417,107,2417,house_bill,False,referred,Dot Kids Domain Name Act of 2001
107#house_bill=2419,107,2419,house_bill,False,referred,Commercial Fishermen Safety Act of 2001
111#house_resolution=1443,111,1443,house_resolution,False,referred,Recognizing the achievements of the Nation’s high school graduating class of 2010, promoting the importance of encouraging intellectual growth, and rewarding academic excellence of all United States high school students.
111#house_resolution=523,111,523,house_resolution,False,referred,Congratulating the Lambda Chi Alpha Fraternity on the occasion of its 100th Anniversary.
106#house_bill=4697,106,4697,house_bill,False,pass_over_house,International Anti-Corruption and Good Governance Act of 2000
107#house_bill=3321,107,3321,house_bill,False,referred,American Travel Promotion Act of 2001
108#house_bill=4520,108,4520,house_bill,False,enacted_signed,American Jobs Creation Act of 2004
108#house_bill=4522,108,4522,house_bill,False,referred,International Space Station Independent Safety Commission Act of 2004
110#house_bill=1154,110,1154,house_bill,False,pass_over_house,To award a Congressional Gold Medal to Michael Ellis DeBakey, M.D.
110#house_bill=1155,110,1155,house_bill,False,referred,To amend title XIX of the Social Security Act to remove the exclusion from medical assistance under the Medicaid Program of items and services for patients in an institution for mental diseases.
110#house_bill=1157,110,1157,house_bill,False,enacted_signed,Breast Cancer and Environmental Research Act of 2008
108#house_bill=4529,108,4529,house_bill,False,referred,Arctic Coastal Plain and Surface Mining Improvement Act of 2004
112#house_bill=3349,112,3349,house_bill,False,referred,National Guard and Reserve Equality in Education Act
108#house_bill=2042,108,2042,house_bill,False,referred,Clean Smokestacks Act of 2003
112#house_bill=3692,112,3692,house_bill,False,referred,Immigration and Naturalization Investment Ventures for Engineering, Science, and Technology in America Act of 2011
110#house_resolution=1411,110,1411,house_resolution,False,referred,Expressing support for designation of January 28, 2009, as “National Data Privacy Day”.
111#house_bill=4859,111,4859,house_bill,False,referred,Hire A Hero Act of 2010
111#house_bill=4858,111,4858,house_bill,False,referred,Public Online Information Act of 2010
110#house_resolution=1414,110,1414,house_resolution,False,referred,Congratulating the United States Olympians of the 2008 Beijing Olympics.
110#house_bill=1538,110,1538,house_bill,False,pass_back_senate,Dignified Treatment of Wounded Warriors Act
110#house_resolution=1416,110,1416,house_resolution,False,referred,Honoring Dr. Michael DeBakey for his lifetime of accomplishments.
111#house_bill=4853,111,4853,house_bill,False,enacted_signed,Tax Relief, Unemployment Insurance Reauthorization, and Job Creation Act of 2010
109#house_bill=5126,109,5126,house_bill,False,pass_over_house,Truth in Caller ID Act of 2006
110#house_bill=1539,110,1539,house_bill,False,referred,A PLUS Act
109#house_bill=5122,109,5122,house_bill,False,enacted_signed,John Warner National Defense Authorization Act for Fiscal Year 2007
111#house_resolution=1578,111,1578,house_resolution,False,referred,Supporting the goals and ideals of Jubilee Day.
109#house_bill=1819,109,1819,house_bill,False,referred,Medicare Payment Adjustment To Community Health Centers (PATCH) Act of 2005
109#house_bill=1817,109,1817,house_bill,False,pass_over_house,Department of Homeland Security Authorization Act for Fiscal Year 2006
109#house_bill=1816,109,1816,house_bill,False,referred,Truth in Employment Act of 2005
109#house_bill=1815,109,1815,house_bill,False,enacted_signed,National Defense Authorization Act for Fiscal Year 2006
109#house_bill=1814,109,1814,house_bill,False,referred,Export Freedom to Cuba Act of 2005
109#house_bill=1812,109,1812,house_bill,False,enacted_signed,Patient Navigator Outreach and Chronic Disease Prevention Act of 2005
111#house_resolution=1732,111,1732,house_resolution,False,referred,Condemning the unilateral decision of the Chairman of the Nuclear Regulatory Commission to begin the closure of the Yucca Mountain license application review and calling on the Nuclear Regulatory Commission to resume license application review activities immediately pending further direction from Congress.
109#senate_bill=1496,109,1496,senate_bill,False,enacted_signed,Electronic Duck Stamp Act of 2005
110#house_bill=4520,110,4520,house_bill,False,referred,To provide for the liquidation or reliquidation of certain entries relating to high-density laminate panels entered from 1998 through 2000.
112#house_bill=797,112,797,house_bill,False,referred,No Loopholes in Social Security Taxes Act
111#house_bill=5106,111,5106,house_bill,False,referred,To direct the Secretary of Defense to establish a commission on urotrauma.
111#house_bill=5107,111,5107,house_bill,False,referred,Employee Misclassification Prevention Act
105#house_bill=219,105,219,house_bill,False,reported,Homeowners’ Insurance Availability Act of 1998
111#house_bill=581,111,581,house_bill,False,referred,To eliminate automatic pay adjustments for Members of Congress, and for other purposes.
108#house_bill=1463,108,1463,house_bill,False,prov_kill_suspensionfailed,Smallpox Emergency Personnel Protection Act of 2003
109#house_bill=134,109,134,house_bill,False,referred,Emergency Loan Abuse Prevention Act of 2005
109#house_bill=135,109,135,house_bill,False,pass_over_house,Twenty-First Century Water Commission Act of 2005
108#house_bill=1466,108,1466,house_bill,False,referred,Mobilized Reserve Family Health Care Act of 2003
108#house_bill=4077,108,4077,house_bill,False,pass_over_house,Piracy Deterrence and Education Act of 2004
109#house_bill=131,109,131,house_bill,False,referred,To amend the Farm Security and Rural Investment Act of 2002 to reform funding for the Seniors Farmers’ Market Nutrition Program, and for other purposes.
109#senate_bill=2283,109,2283,senate_bill,False,referred,Gift of Life Congressional Medal Act of 2006
108#house_bill=3318,108,3318,house_bill,False,referred,Education Savings Act of 2003
110#house_bill=4651,110,4651,house_bill,False,referred,Improving Access to Workers’ Compensation for Injured Federal Workers Act
108#house_bill=3313,108,3313,house_bill,False,pass_over_house,Marriage Protection Act of 2004
112#house_bill=795,112,795,house_bill,False,reported,Small-Scale Hydropower Enhancement Act of 2011
112#house_bill=2342,112,2342,house_bill,False,referred,CAMPUS Safety Act of 2011
112#house_bill=2341,112,2341,house_bill,False,referred,Direct Care Job Quality Improvement Act of 2011
112#house_bill=2346,112,2346,house_bill,False,referred,Balancing Act of 2011
111#house_bill=5819,111,5819,house_bill,False,referred,Roadway Safety Training and Access Act of 2010
111#house_bill=5817,111,5817,house_bill,False,referred,Fostering Success in Education Act
112#house_bill=3521,112,3521,house_bill,False,pass_over_house,Expedited Legislative Line-Item Veto and Rescissions Act of 2012
110#house_bill=5886,110,5886,house_bill,False,referred,Limiting the Intrusive Miles of International Terrorist Sponsors Act of 2008
112#house_bill=3525,112,3525,house_bill,False,referred,Healthy Food Financing Initiative
110#house_bill=5380,110,5380,house_bill,False,referred,To extend the temporary suspension of duty on Methyl Salicylate.
108#senate_bill=1474,108,1474,senate_bill,False,referred,Head Start Centers of Excellence Act of 2003
112#house_bill=484,112,484,house_bill,False,referred,Personal Privacy Clarification Act
110#house_bill=5925,110,5925,house_bill,False,referred,International Partnership for Reconciliation in Iraq Act of 2008
110#house_bill=5924,110,5924,house_bill,False,referred,Emergency Nursing Supply Relief Act
110#house_bill=5435,110,5435,house_bill,False,referred,DTV Border Fix Act
110#house_bill=5926,110,5926,house_bill,False,referred,Pacific Northwest National Scenic Trail Act of 2008
111#house_concurrent_resolution=94,111,94,house_concurrent_resolution,False,referred,Encouraging the negotiation of an “Incidents at Sea Agreement” between the United States of America and the Government of Iran.
111#house_concurrent_resolution=91,111,91,house_concurrent_resolution,False,referred,Expressing the sense of Congress that the President should grant a posthumous pardon to John Arthur “Jack” Johnson for the 1913 racially motivated conviction of Johnson, which diminished his athletic, cultural, and historic significance, and tarnished his reputation.
111#house_concurrent_resolution=92,111,92,house_concurrent_resolution,False,referred,Supporting the goals and ideals of the National Day of Silence in bringing attention to anti-lesbian, gay, bisexual, and transgender name-calling, bullying, and harassment faced by individuals in schools.
108#senate_bill=2400,108,2400,senate_bill,False,pass_over_senate,Ronald W. Reagan National Defense Authorization Act for Fiscal Year 2005
111#house_concurrent_resolution=99,111,99,house_concurrent_resolution,False,pass_over_house,Supporting the goals and ideals of a National Early Educator Worthy Wage Day.
109#house_bill=685,109,685,house_bill,False,referred,Bankruptcy Abuse Prevention and Consumer Protection Act of 2005
109#house_bill=687,109,687,house_bill,False,referred,Civil War Sesquicentennial Commission Act
109#house_bill=3717,109,3717,house_bill,False,referred,Good Samaritan Protection for Construction Volunteers Act
109#house_bill=3242,109,3242,house_bill,False,referred,To extend the temporary suspension of duty on propanil.
109#house_bill=3243,109,3243,house_bill,False,referred,To extend the temporary suspension of duty on propiconazole.
109#house_bill=3712,109,3712,house_bill,False,referred,Gas Stamps Act of 2005
111#house_bill=3994,111,3994,house_bill,False,referred,Distracted Driving Prevention Act of 2009
109#house_bill=3711,109,3711,house_bill,False,referred,Emergency Action for Vulnerable Children Act
110#house_concurrent_resolution=284,110,284,house_concurrent_resolution,False,referred,Encouraging the President to proclaim 2008 as “The National Year of the Bible”.
111#house_bill=2454,111,2454,house_bill,False,pass_over_house,American Clean Energy and Security Act of 2009
108#house_bill=5110,108,5110,house_bill,False,referred,Comprehensive Long-Term Care Support Act of 2004
111#house_bill=2456,111,2456,house_bill,False,referred,Veterans Education Tuition Support Act of 2009
111#house_bill=2451,111,2451,house_bill,False,referred,Student Bill of Rights
110#house_concurrent_resolution=281,110,281,house_concurrent_resolution,False,pass_over_house,Celebrating the birth of Abraham Lincoln and recognizing the prominence the Declaration of Independence played in the development of Abraham Lincoln’s beliefs.
109#house_bill=3719,109,3719,house_bill,False,referred,Ease Our Soldiers’ Minds Act
112#house_bill=2125,112,2125,house_bill,False,referred,Electronic Paycard Protection Act of 2011
112#house_bill=2122,112,2122,house_bill,False,referred,Export Administration Renewal Act of 2011
112#house_bill=2123,112,2123,house_bill,False,referred,Hereditary Hemorrhagic Telangiectasia Diagnosis and Treatment Act of 2011
112#house_bill=2121,112,2121,house_bill,False,referred,China Democracy Promotion Act of 2011
112#house_bill=653,112,653,house_bill,False,referred,Financial Information Privacy Act of 2011
110#house_bill=4381,110,4381,house_bill,False,referred,To extend the temporary suspension of duty on mixtures of fungicide.
110#house_bill=4384,110,4384,house_bill,False,referred,To extend the temporary suspension of duty on Halofenozide.
112#house_bill=652,112,652,house_bill,False,referred,To amend title 10, United States Code, to limit the increase of premiums, deductibles, copayments, or other charges for health care provided under the TRICARE program.
106#house_bill=2298,106,2298,house_bill,False,referred,Equity for Temporary Workers Act of 1999
112#house_bill=651,112,651,house_bill,False,referred,United States-Afghanistan Status of Forces Agreement (SOFA) Act of 2011
109#house_bill=3421,109,3421,house_bill,False,reported,To reauthorize the United States Grain Standards Act, to facilitate the official inspection at export port locations of grain required or authorized to be inspected under such Act, and for other purposes.
110#house_bill=5656,110,5656,house_bill,False,referred,To repeal a requirement with respect to the procurement and acquisition of alternative fuels.
106#house_bill=2290,106,2290,house_bill,False,referred,To suspend temporarily the duty on the chemical 2 Chloro Amino Toluene.
108#house_resolution=65,108,65,house_resolution,False,referred,Expressing the sense of the House of Representatives regarding the military service of Filipinos during World War II and their eligibility for benefits under programs administered by the Secretary of Veterans Affairs.
112#house_bill=150,112,150,house_bill,False,referred,Senior Citizens Tax Elimination Act
112#house_bill=153,112,153,house_bill,False,referred,Ensuring Affordable Energy Act
111#house_bill=1250,111,1250,house_bill,False,referred,Public Good IRA Rollover Act of 2009
111#house_bill=3488,111,3488,house_bill,False,referred,Clean Cities Program Authorization Act
112#house_bill=158,112,158,house_bill,False,referred,EXPENSE Act of 2011
105#house_bill=1232,105,1232,house_bill,False,referred,Imported Produce Labeling Act of 1997
111#house_bill=4674,111,4674,house_bill,False,referred,Renewable Fuel Pipeline Act of 2010
111#house_bill=4671,111,4671,house_bill,False,referred,National Discovery Trails Act of 2010
110#house_bill=2712,110,2712,house_bill,False,referred,United Nations Transparency, Accountability, and Reform Act of 2007
112#house_bill=1692,112,1692,house_bill,False,referred,Asthma Management Plans in School Act
112#house_bill=1695,112,1695,house_bill,False,referred,Broadband Conduit Deployment Act of 2011
112#house_bill=1697,112,1697,house_bill,False,referred,Communities First Act
109#house_bill=4244,109,4244,house_bill,False,referred,Regional ID Theft Task Force Act of 2005
112#house_bill=1699,112,1699,house_bill,False,referred,Pakistan Foreign Aid Accountability Act
112#house_bill=3619,112,3619,house_bill,False,referred,Permanently Protecting Tenants at Foreclosure Act of 2011
107#house_bill=4811,107,4811,house_bill,False,referred,Recreational Marine Employment Act of 2002
111#house_bill=2630,111,2630,house_bill,False,referred,Protect Patients and Physicians Privacy Act
109#house_bill=36,109,36,house_bill,False,referred,To amend the Internal Revenue Code of 1986 to provide for a small agri-biodiesel producer credit and to improve the small ethanol producer credit.
109#house_bill=37,109,37,house_bill,False,referred,Health Insurance Affordability Act of 2005
109#house_bill=30,109,30,house_bill,False,referred,Samuel B. Moody Bataan Death March Compensation Act
109#house_bill=32,109,32,house_bill,False,enacted_signed,Stop Counterfeiting in Manufactured Goods Act
111#house_bill=2639,111,2639,house_bill,False,referred,Global Poverty Act of 2009
109#house_bill=4242,109,4242,house_bill,False,referred,To require the Secretary of State to seek the establishment of a conference where Iranian nationals who oppose the policies of the Government of Iran can discuss the future of the Government of Iran.
110#house_concurrent_resolution=137,110,137,house_concurrent_resolution,False,referred,Expressing the sense of Congress relating to a free trade agreement between the United States and Taiwan.
112#house_resolution=64,112,64,house_resolution,False,referred,Honoring the life and work of Robert Sargent Shriver.
105#house_bill=3980,105,3980,house_bill,False,pass_over_house,Persian Gulf War Veterans Health Care and Research Act of 1998
110#house_concurrent_resolution=130,110,130,house_concurrent_resolution,False,referred,Supporting the goals and ideals of Mental Health Month, and for other purposes.
112#house_resolution=61,112,61,house_resolution,False,referred,Supporting the contributions of Catholic schools.
110#house_bill=1312,110,1312,house_bill,False,pass_over_house,Arts Require Timely Service (ARTS) Act
110#house_concurrent_resolution=138,110,138,house_concurrent_resolution,False,pass_over_house,Supporting National Men’s Health Week.
110#house_concurrent_resolution=139,110,139,house_concurrent_resolution,False,pass_over_house,Expressing the sense of the Congress that the United States should address the ongoing problem of untouchability in India.
110#house_bill=3809,110,3809,house_bill,False,referred,To amend the Delaware and Lehigh National Heritage Corridor Act of 1988 regarding the local coordinating entity of the Delaware and Lehigh National Heritage Corridor, and for other purposes.
112#house_bill=1477,112,1477,house_bill,False,referred,Preserving Homes and Communities Act of 2011
112#house_bill=1476,112,1476,house_bill,False,referred,Integrity in Medicare Advanced Diagnostic Imaging Act of 2011
112#house_bill=1471,112,1471,house_bill,False,referred,Stop Government Shutdowns Act
108#house_concurrent_resolution=285,108,285,house_concurrent_resolution,False,referred,Expressing the concern of the Congress regarding the detrimental impact on the United States economy of the manipulation by foreign governments of their currencies.
112#house_bill=1473,112,1473,house_bill,False,enacted_signed,Department of Defense and Full-Year Continuing Appropriations Act, 2011
109#house_bill=5812,109,5812,house_bill,False,referred,Appalachian Regional Development Act Amendments of 2006
110#house_bill=3800,110,3800,house_bill,False,referred,Promoting Health Information Technology Act
110#house_bill=3801,110,3801,house_bill,False,referred,Trade Adjustment Assistance Improvement Act
109#house_bill=5542,109,5542,house_bill,False,referred,To amend title 18, United States Code, to provide an additional penalty for public officials who abuse their office in furtherance of a felony.
110#house_bill=1649,110,1649,house_bill,False,referred,To prohibit the closure or relocation of any county office of the Farm Service Agency until at least one year after the enactment of an Act to provide for the continuation of agricultural programs for fiscal years after 2007.
111#house_bill=2727,111,2727,house_bill,False,referred,Financial Transparency Restoration Act
110#house_resolution=373,110,373,house_resolution,False,referred,Urging Turkey to respect the rights and religious freedoms of the Ecumenical Patriarchate.
110#house_resolution=374,110,374,house_resolution,False,referred,Congratulating and commending Free Comic Book Day as an enjoyable and creative approach to promoting literacy and celebrating a unique American art form.
111#house_bill=2054,111,2054,house_bill,False,referred,No Child Left Inside Act of 2009
110#house_bill=2609,110,2609,house_bill,False,referred,Empowering Children with Autism through Education Act of 2007
108#senate_bill=1427,108,1427,senate_bill,False,reported,Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2004
110#house_bill=2604,110,2604,house_bill,False,referred,United Nations Population Fund Women’s Health and Dignity Act
110#house_bill=2607,110,2607,house_bill,False,referred,Internet Gambling Regulation and Tax Enforcement Act of 2007
110#house_bill=2606,110,2606,house_bill,False,referred,340B Program Improvement and Integrity Act of 2007
107#senate_bill=1084,107,1084,senate_bill,False,referred,Clean Diamonds Act
106#house_bill=2925,106,2925,house_bill,False,referred,Medicare Beneficiary Prescription Drug Assistance and Stop-Loss Protection Act of 1999
109#house_bill=2044,109,2044,house_bill,False,referred,Air Cargo Security Act
109#house_bill=2046,109,2046,house_bill,False,pass_over_house,Servicemembers’ Health Insurance Protection Act of 2005
110#senate_bill=1145,110,1145,senate_bill,False,reported,Patent Reform Act of 2007
105#house_bill=10,105,10,house_bill,False,pass_over_house,Financial Services Act of 1998
106#house_bill=2929,106,2929,house_bill,False,referred,Captive Elephant Accident Prevention Act of 1999
110#senate_bill=1142,110,1142,senate_bill,False,reported,Coastal and Estuarine Land Protection Act
111#house_concurrent_resolution=273,111,273,house_concurrent_resolution,False,referred,Expressing the sense of Congress that the escalating level of violence on the United States-Mexico border is a serious threat to the national security of the United States.
107#house_bill=1808,107,1808,house_bill,False,referred,Veterans Housing Fairness Act of 2001
107#house_bill=1809,107,1809,house_bill,False,referred,Cancer Screening Coverage Act of 2001
112#house_resolution=105,112,105,house_resolution,False,referred,Congratulating Kappa Alpha Psi Fraternity, Inc., on the historic milestone of 100 years of serving local and international communities, maintaining a commitment to the betterment of mankind, and enriching the lives of collegiate men throughout the United States.
112#house_bill=2860,112,2860,house_bill,False,referred,Deficit Committee Transparency Act
110#senate_bill=456,110,456,senate_bill,False,pass_over_senate,Gang Abatement and Prevention Act of 2007
108#house_bill=4069,108,4069,house_bill,False,referred,Media Ownership Reform Act of 2004
